0.0122143	0	0
0.224	5.50272	2.75136
0.325	5.1588	3.55384
0.427	5.1588	3.95508
0.528	5.27344	4.21875
0.631	5.27344	4.39453
0.734	5.27344	4.52009
0.837	5.27344	4.61426
0.94	5.27344	4.6875
1.042	5.1588	4.73463
1.143	5.1588	4.77319
1.243	5.1588	4.80533
1.344	5.1588	4.83252
1.445	5.1588	4.85582
1.546	5.1588	4.87602
1.647	5.1588	4.89369
1.747	5.1588	4.90929
1.848	5.1588	4.92315
1.949	5.1588	4.93555
2.05	5.1588	4.94672
2.151	5.1588	4.95682
2.251	5.1588	4.966
2.352	5.1588	4.97438
2.453	5.1588	4.98206
2.554	5.1588	4.98913
2.655	5.1588	4.99566
2.755	5.1588	5.0017
2.856	5.1588	5.00731
2.957	5.1588	5.01254
3.058	5.1588	5.01741
3.159	5.1588	5.02197
3.259	5.1588	5.02625
3.36	5.1588	5.03026
3.461	5.1588	5.03404
3.562	5.1588	5.03761
3.663	5.1588	5.04098
3.763	5.1588	5.04416
3.864	5.1588	5.04718
3.965	5.1588	5.05004
4.066	5.1588	5.05276
4.167	5.1588	5.05534
4.267	5.1588	5.05781
4.368	5.1588	5.06016
4.469	5.1588	5.0624
4.57	5.1588	5.06454
4.671	5.1588	5.06659
4.771	5.1588	5.06855
4.872	5.1588	5.07043
4.973	5.1588	5.07224
5.074	5.1588	5.07397
5.175	5.1588	5.07563
5.275	5.1588	5.07723
5.376	5.1588	5.07877
5.477	5.1588	5.08025
5.578	5.1588	5.08168
5.679	5.1588	5.08306
5.779	5.1588	5.08438
5.88	5.1588	5.08567
5.981	5.1588	5.08691
6.082	5.1588	5.08811
6.183	5.1588	5.08926
6.283	5.1588	5.09039
6.384	5.1588	5.09147
6.485	5.1588	5.09252
6.586	5.1588	5.09354
6.687	5.1588	5.09453
6.787	5.1588	5.09549
6.888	5.1588	5.09642
6.989	5.1588	5.09733
7.09	5.1588	5.0982
7.191	5.1588	5.09906
7.291	5.1588	5.09989
7.392	5.1588	5.10069
7.493	5.1588	5.10148
7.594	5.1588	5.10224
7.695	5.1588	5.10299
7.795	5.1588	5.10371
7.896	5.1588	5.10442
7.997	5.1588	5.10511
8.098	5.1588	5.10578
8.199	5.1588	5.10643
8.299	5.1588	5.10707
8.4	5.1588	5.1077
8.501	5.1588	5.1083
8.602	5.1588	5.1089
8.703	5.1588	5.10948
8.803	5.1588	5.11005
8.904	5.1588	5.1106
9.005	5.1588	5.11114
9.106	5.1588	5.11167
9.207	5.1588	5.11219
9.307	5.1588	5.11269
9.408	5.1588	5.11319
9.509	5.1588	5.11368
9.61	5.1588	5.11415
9.711	5.1588	5.11462
9.811	5.1588	5.11507
9.912	5.1588	5.11552
10.013	5.1588	5.11595
10.114	5.1588	5.11638
10.215	5.1588	5.1168
10.315	5.1588	5.11721
10.416	5.1588	5.11762
10.517	5.1588	5.11801
10.618	5.1588	5.1184
10.719	5.1588	5.11878
10.819	5.1588	5.11916
10.92	5.1588	5.11953
11.021	5.1588	5.11989
11.122	5.1588	5.12024
11.223	5.1588	5.12059
11.323	5.1588	5.12093
11.424	5.1588	5.12126
11.525	5.1588	5.12159
11.626	5.1588	5.12192
11.727	5.1588	5.12223
11.827	5.1588	5.12255
11.928	5.1588	5.12285
12.029	5.1588	5.12316
12.13	5.1588	5.12345
12.231	5.1588	5.12374
12.331	5.1588	5.12403
12.432	5.1588	5.12431
12.533	5.1588	5.12459
12.634	5.1588	5.12487
12.735	5.1588	5.12514
12.835	5.1588	5.1254
12.936	5.1588	5.12566
13.037	5.1588	5.12592
13.138	5.1588	5.12617
13.239	5.1588	5.12642
13.339	5.1588	5.12667
13.44	5.1588	5.12691
13.541	5.1588	5.12715
13.642	5.1588	5.12738
13.743	5.1588	5.12761
13.843	5.1588	5.12784
13.944	5.1588	5.12806
14.045	5.1588	5.12828
14.146	5.1588	5.1285
14.247	5.1588	5.12872
14.347	5.1588	5.12893
14.448	5.1588	5.12914
14.549	5.1588	5.12934
14.65	5.1588	5.12955
14.751	5.1588	5.12975
14.851	5.1588	5.12995
14.952	5.1588	5.13014
